"text","spam"
"stanford summer interns ravi shall leave decision stinson vince ravi thuraisingham enron communications 02 23 2000 11 39 01 stinson gibner hou ect ect vince kaminski cc subject stanford summer interns hi junior phd students ve visited stanford interested bringing enron research ebs research ll think role ebs ravi forwarded ravi thuraisingham enron communications 02 23 00 11 32 shikhar stanford edu 02 20 00 07 24 pm ravi thuraisingham enron communications enron com cc ravi thuraisingham enron com bcc ravi thuraisingham enron communications subject stanford summer interns hi ravi attached resume summer internship program apologize delay actually lost contact info let know need additional information cover letter resume send right away thanks regards shikhar shikhar ranjan phd student management science engineering stanford university ca 650 497 5762 resumeo ene doc",0
"houston visit great look forward dinner thurs 12 evening hopefully flight time having watched 60 minutes night suffered delays lately let hope weather blame doesn way best leave message usual work thurs 914 253 4187 easily check houston ll staying westin oaks galleria preferred place book time coming town won problem great soussan 914 253 4187 original message vince kaminski enron com mailto vince kaminski enron com sent monday november 27 2000 12 10 pm faizs texaco com cc vince kaminski enron com subject houston visit soussan thanks message great meet come houston shall town december flying philly morning assuming flight schedule shall available dinner let know contact thursday december th confirm look forward meeting vince faiz soussan 11 26 2000 09 04 01 pm vince kaminski enron com cc subject houston visit dear vince greetings ny hope great thanksgiving ll coming houston 12 12 hope available evening dinner great catch latest really enjoyed visit april insights risk book gave hope available meet pls let know evening suits better best soussan faiz texaco 914 253 4187",0
"summer opportunity kim yes offer coming days process count vince whitsel kimberly 03 05 2001 08 36 47 vince kaminski enron com cc subject summer opportunity vince did phone message summer haven heard enron offer summer employment offers energy companies respond week let know soon possible offer sincerely kimberly whitsel wharton mba candidate 2002",0
"ll visa anshuman shrivastava anshuman ahead complete visa questionnaire send required documents proceed working visa regardless length time need ll visa order work thanks margaret forwarded margaret daffin hou ect 01 24 2001 11 24 margaret daffin 01 23 2001 11 01 anshuman srivastav enron com cc molly magee hou ect ect vince kaminski hou ect ect jane allen hou ect ect timothy callahan na enron enron ranendra sengupta enron development enron development wade cline enron development enron development neil mcgregor enron development enron development ect harsimran subject ll visa anshuman shrivastava anshuman asked contact regarding possible houston texas order begin process getting ll immigration visa need complete attached visa questionnaire return copies following documents copy pages passport blank copies previous visas issued updated resume showing months years copies diplomas transcripts received dependent family members coming states copies passports send attention fedex enron corp allen center ac 2026 333 clay street houston tx 77002 questions 713 345 5083",0
"srf sandeep kohli eva remedy 364463 shirley request sandeep help vince forwarded vince kaminski hou ect 03 08 2001 03 17 pm sap security enron 03 08 2001 02 20 pm sent eva tow enron sandeep kohli enron development enron development cc vince kaminski hou ect ect subject srf sandeep kohli eva remedy 364463 sandeep request does look sap security related use erequest obtain access network itcentral enron com 713 853 1411 need additional assistance thank sap security eva kohli mailman enron com 03 07 2001 02 34 11 pm sandeep 03 07 2001 02 34 11 pm website sap security request cc subject sap security request form following request information recently submitted requestor information business unit ena cost center 107043 company code 0413 business unit roles ena sap id po 0504918 general information supervisor vince kaminski supervisor telephone number 713 853 3848 employee kohli sandeep employee location eb 1958 employee telephone number 713 853 5188 employee email address sandeep kohli enron com job title vice president sap user type enron employee business reason need access drive research subdirectory subdirectory information shared different members research group need access projects team viewer roles roles area selected financial accounting roles roles area selected project roles roles area selected joint venture roles roles area selected materials management purchasing roles roles area selected centralized roles limited specific personnel roles area selected human resources hr personnel roles area selected human resources timekeepers roles area selected human resources benefits benefits personnel roles area selected human resources payroll payroll personnel roles area selected",0
"robert schenck henwood sandeep don know robert sent directly forwarding copy stinson forwarded stinson gibner hou ect 01 03 2001 08 42 robert schenck 01 02 2001 11 13 23 pm cc subject india model stinson attached marked copy authorisation need change phone contact friday time saturday previous engagement cancel regards robert authorisation doc",0
"tentative schedule talks siam doc tentative schedule talks siam april 27 2001 april 28 2001 45 00 00 12 15 welcoming remarks imaging inverse problems geophysics 00 10 30 arthur vailas environmental modeling kurt marfurt jason ching william symes richard kendall 10 30 10 45 coffee break 10 30 10 45 coffee break arthur weglein 10 45 12 15 jacques tabanou reservoir simulation lunch 12 15 stephen lyons 30 00 amr el bakry information technology lunch 12 00 noon david archer 30 00 lasseter modeling energy markets 00 15 coffee break pablo padilla 15 00 vince kaminski workshop industrial mathematics programs 00 15 coffee break samuel rankin 45 00 panel percell 00 30 session industrial intern programs fadil santosa panel",0
"time david scheduled 00 pm monday august th vince office regards shirley david dupre 08 01 2000 08 46 shirley crenshaw hou ect ect cc subject time pm good monday th thanks david shirley crenshaw 08 01 2000 08 44 david dupre hou ect ect cc subject time david vince like talk monday th pretty good day let know times available thanks shirley david dupre 07 31 2000 05 26 pm shirley crenshaw hou ect ect cc subject time hi wanted inquire day convenient meet vince colleagues thanks david",0
"enron mid year 2000 performance management process enron mid year 2000 performance management process begun process required select suggested reviewers provide performance related feedback requested provide feedback fellow employees need accessing performance management pep http pep enron com questions directed pep help desk following numbers 713 853 4777 option europe 44 207 783 4040 option canada 403 974 6724 canada employees mail questions perfmgmt enron com log pep enter user id password provided logged immediately prompted change secure password user id password user id wkamins 2910 password welcome",0
"request duane shall traveling rest week colleague dr zimin lu talk different structures vince ds 64 cyrus andrew cmu edu 03 13 2001 09 54 24 vince kaminski cc subject request vince sorry missed yesterday meeting today tuesday time afternoon works let know convenient thanks help duane duane seppi graduate school industrial administration carnegie mellon university pittsburgh pa 15213 3890 tel 412 268 2298 fax 412 268 8896 email ds 64 andrew cmu edu",0
"hea sporting clays tournament august 15 2000 hea annual sporting clays tournament just corner august 15 2000 american shooting centers watch fax details prepare format year registration starting 30 late registration 45 earns shot penalty action beginning 30 warm man flush 30 reservation pre payment required august th private drawing new shotgun held reservations payments received august 2000 make plans participate competition dinner air conditioned pavilion thousands dollars door prizes non shooters pay 40 person dinner drinks door prizes luck draw randomly selected teams pay 80 person 50 targets dinner drinks door prizes blast masters make shooter team pay 115 person 100 targets dinner drinks door prizes contributions corporate sponsors volunteers needed interested contact tournament chairs jim cody 713 230 3550 jeff eatherton 713 230 7286 kemp jones 713 207 5189 thanks sponsors year details faxed available website friday june 16 eva pollard hea office 713 651 0551 jim cody information message sent teresa knight executive director houston energy association hea phone 713 651 0551 fax 713 659 6424 tknight houstonenergy org like email address removed mailing list click link hea home page mini form remove automatically http www houstonenergy org",0
"prosym license hi karolina word got grant masson coordinating contract person talk getting copy license checked electronic copy couldn suspect copy paper returned grant went portland general electric probably didn speak situation london real london didn arise gotten copy grant transitioning new job el paso london difficulty reaching check vince kaminski vince unavailable shriley crenshaw shirley know person enron legal contracts admin worked grant henwood license course eric copy run problems houston eric send fax license relatively short contracts hope helps michael karolina potter lon ect enron 10 18 00 07 44 michael weeks ago attended hesi client symposium followed advanced prosym course sacramento time opportunity know people henwood energy services support development groups eric toolson head client support hesi discussed issues regards liaison london based support team agreed meet simon crisp london agree form working relationship meeting like following text enron prosym license service entitled based license sure person ask help providing license directing appropriate person enron appreciated thanks karolina",0
"chapter revisions grant sorry silence definately commentary work ve travelling forward sydney london like yo yo trying tidy things end ve working incoporating material spend tomorrow hopefully ask amendments end thanks best regards chris original message grant masson chris strickland sent tuesday june 27 2000 54 subject chapter revisions chris decide silence past weeks mean getting stuck finishing book just thoroughly disgusted work like wash hands ve stuck trying figure mentioned chapter format like problem volatility regressions order percent plot historical data simulated curve course year simulated curve tends drift stupidly jump diffusion garch jump diffusion model suggestions accepted pleasure wonder skip figure pity section comes bit afterthought like present practical example guidance appreciated sending somewhat improved draft minus figure sit thing stew bit hope useful leaving holidays end week guarantee final draft regards grant attached file cs 260600 doc",0
"agenda ny mg metals visit lloyd problem wanted make sure everybody realizes detailed oriented tasks direct communication counterparties vince enron capital trade resources corp europe lloyd fleming 07 14 2000 10 40 vince kaminski hou ect ect cc richard sage lon ect ect vince kaminski hou ect ect anjam ahmad lon ect ect bjorn hagelmann hou ect ect ted murphy hou ect ect dale surbey lon ect ect stinson gibner hou ect ect subject agenda ny mg metals visit vince certainly think anjam tanya visit ny simply concern questions asked covered anjam andreas communicated message intended convey impression ve spoken anjam information exotic options structures existing data flow going data london ny storage positions information mg extract positions info mg database spreadsheets existing positions structure metal introduction concentrates trading business key personnel best regards tanya anjam 713 853 3997",0
"telephone interview enron corp research group dear mr kaminski mr krishnarao mr sezgen pleased wonderful telephone interview exciting challenging like talked financial engineering program classmate bob lee just hired enron recently told impressed company excited work believe strong candidate position like share background experience look forward meeting thank thank shirley coordinate work come houston need help sincerely jeff",0
"research tip hello vince fati liamidi work associate urm group ees come value proposition think make sense group wanted run colleagues help terms pricing mind directing somebody group willing talk idea involves options thanks advance fati liamidi 4563",0
"hello send email ibuyit enron com stating approver invoices requested email thanks shirley forwarded shirley crenshaw hou ect 04 17 2001 07 44 ibuyit enron enronxgate 04 16 2001 05 20 pm dl ibuyit payables enron ou na cn recipients cn dl ibuyitpayables ex enronxgate cc john gill eu enron enron erin abdelnour enron enronxgate shelley robbins enron enronxgate sally mcadams enron enronxgate joe cuccia enron enronxgate judy knepshield enron development enron development subject thank identifying future ibuyit payables user ibuyit project team wants make sure receive information tools support need successfully transition new lst ibuyit payables training houston based coders overview sessions held week monday thursday doubletree hotel nautile room 00 00 pm hour sessions provide demonstration opportunity ask questions new registration necessary hands classroom training begin week sessions provide opportunity complete real life exercises contact isc registrar register ibuyit payables training field based coders don worry forgotten line materials available beginning week integrated solution center document library materials include overview step step instructions receive mail links materials week ibuyit payables approvers need help identify future ibuyit approvers encourage people approve invoices identify future ibuyit users sending email mail address code approve invoices line materials approvers available beginning week integrated solution center document library materials include overview step step instructions identified approvers receive mail links materials week questions send mail",0
"weatherwise thanks brian contact number houston 713 853 3400 853 3400 direct line michael ronnie brian number 503 464 8516 brian soth 09 07 00 12 06 pm michael contract weatherwise launch weatherproof service territory wpb hedge customers extent weather hedge buying typical enron like hedge want talk ronnie glad michael schilmoeller 09 05 00 10 25 associate research ronnie chahal working enron subsidiary newpower wondering pge uses weatherwise derivatives provider weather hedges things ronnie trying background know pge uses service contact ronnie let know ronnie speak pge experiences weatherwise thanks michael text htm",0
"summer enron hi vince human resources department tries reach new home phone 713 647 7161 email ekao uh edu eckao aol com monday 15 moving day reached home phone regards ed",0
"daily total load weather information discussed monday meeting electric generation load removed sendout numbers john wirick jr ext 4910 information transmitted intended person entity addressed contain confidential privileged material review retransmission dissemination use taking action reliance information persons entities intended recipient prohibited received error contact sender delete material computer nsdata 2000 enron xls pgdata 2000 enron xls",0
"alp presentation vince ken dean gil whittaker rice business school confirmed pass word students pressure ha think ll ahead word active rice alums enron ll great event thanks christie forwarded christie patrick hou ect 04 11 2001 03 20 pm gilbert whitaker jr 04 11 2001 03 15 28 pm christie patrick enron com cc subject alp presentation christie rearranged schedule pleased attend alp presentation dinner enron thanks gil 06 01 pm 10 01 0500 wrote president gillis dean whitaker enron honored presense presentation set forth guidance vince kaminski team enron thoroughly enjoying working group bright enthusiastic rice students hope join culmination significant efforts let know thanks christie forwarded christie patrick hou ect 04 10 2001 05 52 pm vince kaminski 04 10 2001 08 13 barrett rice edu uecker rice edu cmiller rice edu lounghrid rice edu luigical rice edu cc vince kaminski hou ect ect christie patrick hou ect ect shirley crenshaw hou ect ect kenneth parkhill na enron enron subject alp presentation behalf enron corp like invite alp project presentation group students jesse jones graduate school management rice university students present results research project regarding electronic trading platforms energy industry presentation held 00 enron 1400 smith like invite dinner following presentation vince kaminski vincent kaminski managing director research enron corp 1400 smith street room ebl 962 houston tx 77002 7361 phone 713 853 3848 713 410 5396 cell fax 713 646 2503 mail vkamins enron com",0
"qian frank feng interview research group hi molly guess time try schedule frank interview like bring february krishna returns contact good time attached resume interview request form enron resume doc forwarded shirley crenshaw hou ect 01 16 2001 09 42 enron north america corp molly magee 12 20 2000 05 35 pm shirley crenshaw hou ect ect cc subject qian frank feng interview research group shirley ll touch molly shirley crenshaw 12 20 2000 02 07 pm cheryl arguijo enron development enron development molly magee hou ect ect cc subject qian frank feng interview research group hello molly cheryl attached frank resume quite bit time want schedule krishna returns 25 th january position research group directly include vince direct reports thanks merry christmas happy new year",0
"enron university affairs enron public affairs launched new initiative enron university affairs overall mission enron university affairs broaden depth scope relationships targeted universities building enron brand recognition campuses leveraging research exchanges enron academic community identifying commercial opportunities enron initiative enron efforts hire retain world innovative employees leading initiative christie patrick vice president mike rosen director cindy derecskey conjunction position public affairs coordinator work university affairs team join congratulating christie mike cindy new responsibilities",0
"grades pam students resent documents group members rakhi israni felix feng lu winny orlandotaylor sanjay wankhade ning zhang grade separately think sent jeffrey planck grade confirm message vince kaminski",0
"friday brown bag lunch option pricing vince thanks support continue friday lunch series think useful lastest development various areas zimin vince kaminski 01 03 2001 08 29 zimin lu hou ect ect cc alex huang corp enron enron stinson gibner hou ect ect vince kaminski hou ect ect subject friday brown bag lunch option pricing zimin talked alex don think additional seminars crowd brown bag lunches seminars really targeted people recently joined group limited zero exposure energy markets members group piece cake brown bag lunches time intensive speaker plus ran days available lunch meetings vince forwarded vince kaminski hou ect 01 03 2001 08 27 alex huang enron 01 02 2001 12 15 pm vince kaminski hou ect ect cc stinson gibner hou ect ect subject friday brown bag lunch option pricing vince brief summary year friday brown bag lunch option pricing series 15 lectures given following people grant stinston vasant krishna zimin maureen clayton paulo chonawee outside speakers able attract outside audience overall response quite encouraging planned continue light presently scheduled seminars energy derivatives friday schedule crowded seminars energy derivatives fridays fbblop fridays suggestion discontinue fbblop scheduled january 19 tom halliburton visitor leon lasdon ut austin talk non linear programming cancel best zimin alex",0
"dear vince available attend advisory meeting june 14 2001 draft agenda let know kate fang 215 898 1212 wharton risk management decision processes center agenda draft doc",0
"contact information eric thank message message mailbox dated 11 2000 contains reference resume locate checked log messages communication send message resume shall vince kaminski eric hilton 06 21 2000 08 37 58 pm vince kaminski enron com cc subject contact information dear mr kaminski sent resume respected company weeks ago regards establishing long lasting career received response wondering knew charge electric power disbatching scheduling department know contact inquire information know busy professional apologize inconvenience thank valuable time warmest regards eric hilton",0
"enron stanford program stinson monday august 21 st monday aug 28 mondays especially effective like come saturday work weekend giuseppe meetings monday stinson gibner wrote nick vince asked coordinate planning august visit enron vince free date august 14 15 th like try schedule visit time meet key ebs executives kevin hannon ken rice john echols send preferred choices dates try optimize getting calendars individuals way giuseppe doing great job good impression worked real pleasure having summer happy hear excited working team thanks nick",0
"conference friday march 17 th shirley 11 00 ca time fine 00 pm tx time ll 650 725 5525 cell phone number 650 796 8163 plans change thanks nick shirley crenshaw enron com wrote hello nick agree mail easier hour time difference calif texas 00 pm texas time 11 00 calif time tomorrow 11 00 calif time ok 00 pm texas time fine vince tom gros stinson gibner number let know thanks shirley 713 853 5290 nick bambos 03 16 2000 12 28 58 pm shirley crenshaw enron com cc bambos stanford stanford edu subject visit enron shirley easier communcate mail moving meeting meeting laptop phone number tomorrow time difference california location think hours ca tx right conference time 11 ca time ok thanks nick vince kaminski enron com wrote nick close loop commitment support research projects visit enron assistant shirley crenshaw set conference stinson gibner tom gros enron broadband services discuss isssues friday week work tom think need 15 minutes vince shirley nick phone number 650 796 8163 cell 650 725 5525 office nick bambos 03 12 2000 05 32 35 pm vince kaminski enron com bambos stanford stanford edu cc subject visit enron hello vince nice seeing stanford thanks lunch really enjoyed discussions technical level promised send mail regarding possible dates visit enron delayed week till schedule clearer let match schedule terrible friday 21 st april looks good april 23 rd easter sunday make difficult people enron let know case willing visit week scheduled japan previous weeks committed fridays friday 19 th possibility probably far main problem operating window opportunity attracting students research window closes end april important student support funds place make hard commitments students attract talent reviewing files students approached phd advising mode doing soft commitments star level students research potential radar screen students highly sought advisors want early player competition does visit enron happen set project student support stanford doing end april important getting people visit happen ball rolling schedule assume multiple visits ways project gets going let know think best regards nick",0
"hyundai merchant marine lng draft dash jeff don think transaction makes sense increasing exposure area given deploy capital efficient way taking illiquid long term positions vince jeffrey shankman 08 29 2000 10 30 eric gonzales lon ect ect joe gold lon ect ect vince kaminski hou ect ect cc subject hyundai merchant marine lng draft dash seen ideas comments feedback thanks timely response jeff forwarded jeffrey shankman hou ect 08 29 2000 10 21 rick buy 08 29 2000 08 37 jeffrey shankman hou ect ect cc subject hyundai merchant marine lng draft dash draft dash putting michael tribolet works group feel free contact specific questions spoke frevert lng informed project summer happpens lng goes summer transferred happens mean time guess lets discuss rick forwarded rick buy hou ect 08 29 2000 08 32 michael tribolet enron 08 28 2000 08 15 pm rick buy hou ect ect cc subject hyundai merchant marine lng draft dash draft dash having positive npv trials run negative defaults",0
"asking advice regarding summer associate position enron gentlemen guy looking summer associate position looked resume think worth talking pavel forwarded pavel zadorozhny hou ect 01 12 2001 01 37 pm dmitri villevald 01 03 2001 06 56 54 pm pavel zadorozhny mail cc subject asking advice regarding summer associate position enron dear mr zadorozhny maxim philippov suggested write year mba student owen graduate school management vanderbilt university finance concentration looking summer associate position enron area particular enron risk management products commodity derivatives research trading graduating novosibirsk state university major physics eager apply experience use theoretical statistical physics techniques managing modeling processes creating complex financial trading models strongly believe graduate education coupled undergraduate background physics solid work experience finance proven entrepreneurial spirit allow contribute enron summer associate really appreciate advice regarding employment opportunities enron like enron capital trade resources corp week follow request thank time sincerely dmitri villevald enclosure resume looking example margin risk hedging enron web site think small mistake url page producer application second sentence paragraph beginning paradigm enron exchange states following example actual margin 25 mmbtu given month paradigm pay enron 13 mmbtu alternatively actual margin 00 mmbtu enron pay paradigm 62 mmbtu believe reading correctly money flow opposite direction example actual margin 25 mmbtu given month enron pay paradigm 13 mmbtu alternatively actual margin 00 mmbtu paradigm pay enron 62 mmbtu right thank time resume doc",0
"kenneth parkhill stinson norma checked internal equity group kenneth fine senior specialist spot salary happy extend offer did discuss concerning relocation package kenneth molly 34804 stinson gibner 11 01 2000 06 18 pm molly magee hou ect ect cc vince kaminski hou ect ect subject kenneth parkhill molly like ahead offer kenneth talking think accept like offer equivalent package incoming associate understand 76 base signing bonus 20 position specialist senior specialist whichever fits salary reporting thanks help stinson 34748",0
"congratulations dear vince soooo gland promotion deserve thought received honors years ago glad enron finally did right good luck congratulations julie",0
"ppi index short term models hi martina believe forecasts accurately reflecting graphs models really need rpi curve linked moment just copied number forward auto regressive error term important run models forward reasonable confidence mentioned don think really run model 12 months fact think run 12 months blend months long term model hope fix long term ones new insight regards anjam 35383 pllu dzcv",0
"ena fileplan vince fyi forwarded shirley crenshaw hou ect 08 01 2000 08 09 sarah bolken enron 08 01 2000 08 08 sent sara bolken enron shirley crenshaw hou ect ect cc subject ena fileplan records information management consultants millican associates hired carolyn gilley ena records manager formulate fileplan ena business records approach ve taken develop fileplan perform generic inventory ena department records generally meet executive usually vice president director group explain project seek permission perform inventory ask executive designate area serve working contact contact usually familiar department record manager support staff number reasons working ena fileplan project enron sure know creates volumes paper electronic records captured departments keeping records legal retention requirements taking valuable expensive office space fileplan completed document created responsibility long maintained inventory attempt capture paper electronic records ll try identify computer systems area use inventory non invasive open look file cabinets desk drawers simply interview process contact answers easy simple questions feel free contact questions thank sara bolken 35150",0
"resume thanks heads vince ll coordinate shirley molly vince kaminski 10 30 2000 09 52 molly magee hou ect ect cc vince kaminski hou ect ect shirley crenshaw hou ect ect subject resume molly like invite student interview late december things slow interviews direct reports george hopley vince forwarded vince kaminski hou ect 10 30 2000 09 58 vince kaminski 10 24 2000 04 32 pm jinbaek kim enron cc vince kaminski hou ect ect subject resume jinbaek shall invite interview houston vince jinbaek kim 10 23 2000 07 25 36 pm vkamins enron com cc subject resume dear mr kaminski hi ph student ieor department berkeley thanks presentation today gave knowledge electricity markets company mentioned presentation send resume opportunity learn company hope join super saturday event jinbaek resume doc",0
"parking pass van ngo shirley crenshaw ect 01 19 2000 07 33 louis allen enron cc vince kaminski hou ect ect kevin moore hou ect ect william smith corp enron enron subject parking pass van ngo good morning louis cancel secom parking badge issued van ngo parking 777 clay garage working time research group holidays number card 4280 return badge morning 0011 rc 100038 thanks louis great day shirley 5290",0
"houston visit soussan let meet westin oaks reception 30 thursday nice restaurants walking distance galleria shall make reservation italian steakhouse ok reach thursday cell phone 713 410 5396 look forward meeting vince faiz soussan 11 27 2000 04 37 30 pm vince kaminski enron com cc subject houston visit great look forward dinner thurs 12 evening hopefully flight time having watched 60 minutes night suffered delays lately let hope weather blame doesn way best leave message usual work thurs 914 253 4187 easily check houston ll staying westin oaks galleria preferred place book time coming town won problem great soussan 914 253 4187 original message vince kaminski enron com mailto vince kaminski enron com sent monday november 27 2000 12 10 pm faizs texaco com cc vince kaminski enron com subject houston visit soussan thanks message great meet come houston shall town december flying philly morning assuming flight schedule shall available dinner let know contact thursday december th confirm look forward meeting vince faiz soussan 11 26 2000 09 04 01 pm vince kaminski enron com cc subject houston visit dear vince greetings ny hope great thanksgiving ll coming houston 12 12 hope available evening dinner great catch latest really enjoyed visit april insights risk book gave hope available meet pls let know evening suits better best soussan faiz texaco 914 253 4187",0
"telephone interview enron corp research group marshall thanks responding quickly scheduled following interview wednesday december 00 pm houston time approximately hour 605 497 4045 unless instructed questions feel free contact 713 853 5290 best regards shirley crenshaw jingming marshall yan 11 28 2000 12 59 55 pm shirley crenshaw enron com cc vince kaminski enron com subject telephone interview enron corp research group ms crenshaw thank message interested opportunity talk personnel research group enron days suggest prefer wednesday 12 considering hour time difference california texas 11 00 pacific time 00 pm time good slot open day 12 time slot prefered end let know thanks look forward talking colleagues jingming tue 28 nov 2000 shirley crenshaw enron com wrote good afternoon jingming professor wolak forwarded resume research group like conduct telephone interview week convenience best days tuesday 12 wednesday 12 let know day time best let know telephone number wish contacted interviewers vince kaminski managing director head research vasant shanbhogue vice president research lance cunningham manager research alex huang manager research look forward hearing best regards shirley crenshaw administrative coordinator enron research group 713 853 5290 jingming marshall yan jmyan leland stanford edu department economics 650 497 4045 stanford university 650 725 8914 stanford ca 94305 358 economics bldg seeks act virtuously attain repine confucius oo ooo xo",0
"mike laptop vince check thanks advice strategic problem solving thanks forwarded mike roberts hou ect 05 24 2000 07 56 henry moreno 05 23 2000 06 00 pm mike roberts hou ect ect cc grace warren hou ect ect kevin moore hou ect ect david wile hou ect ect chris bowling hou ect ect john tollefsen hou ect ect bob hillier na enron enron roberto deleon corp enron enron mark hall hou ect ect subject request help mr roberts glad able reach practical solution going grain enron corp policy standards thanks david wile mark hall formulating solution addresses needs summary contingency recovery machine laptop imaged win 2000 applications evaluated compatibility allow use machine gather weather data internet independent dial line case normal enron network architecture unavailable follow make sure capture exception policy standard surfaced local admin rights laptop development activity irm roberto deleon facilitate risk acceptance request form thanks henry moreno information risk management irm mike roberts 05 23 2000 10 29 henry moreno hou ect ect cc grace warren hou ect ect kevin moore hou ect ect subject request help ibm thinkpad cd windows 98 got ibm richard weeks bought windows 98 valid business need windows 98 ibm job requires totally independent backup access data internet process trader report days week early new equipment doesn run nt audio file generator nomad ii video file generator intel loading office 2000 problem travel terminal server doesn work time spent trying weekends terminal server unacceptably slow requiring come sat sun internally things wrong monday got switched 100 megabytes 10 mega bytes trader report ready time currently stand backup contingency purposes need need help putting windows 98 thinkpad reformatted loaded did recognize modem security risk totally independent enorn just usinf phone approve help load thank mike roberts vice president research 5701",0
"ststus forwarded kevin moore hou ect 08 21 2000 11 27 kevin moore 08 08 2000 11 08 darren adamik hou ect ect mike roberts hou ect ect william smith corp enron enron vince kaminski hou ect ect cc subject need inch set set located betweeneb 3240 eb 3240 100038 0011 information needed 34710 provide thanks kevin moore",0
"renshi zhang resume shirley molly vince interested set interview renshi zhang day thursday week good interviewers vince stinson vasant tanya alex bob krishna contact number mr zhang 713 544 5989 zimin forwarded zimin lu hou ect 04 19 2001 03 52 pm zimin lu 04 05 2001 09 49 forwarded zimin lu hou ect 04 05 2001 09 46 vince kaminski 03 14 2001 10 06 zimin lu hou ect ect cc subject resume forwarded vince kaminski hou ect 03 14 2001 10 07 marshall brown 03 09 2001 07 46 22 vince kaminski cc subject resume vince candidate interested positions group regards marshall brown vice president robert walters associates tel 212 704 0596 fax 212 704 4312 mailto marshall brown robertwalters com http www robertwalters com caution electronic mail sent internet secure intercepted party email files transmitted confidential intended solely use individual entity addressed received email error notify manager footnote confirms email message swept mimesweeper presence computer viruses zhan ren doc",0
"resume available dates amy ward fyi vince charlene london till wednesday questions contact stinson gibner 4748 forwarded vince kaminski hou ect 02 21 2000 09 49 pm stinson gibner 02 18 2000 01 58 pm vince kaminski hou ect ect cc ravi thuraisingham enron communications enron communications subject resume available dates amy ward vince electronic version amy ward resume stinson forwarded stinson gibner hou ect 02 18 2000 01 58 pm amy ruth ward 02 18 2000 12 02 22 pm stinson gibner cc subject thanks coming houston stinson pleased hear hr department putting offer summer employment enjoyed interviewed houston appreciated taking time day requested attaching electronic version resume note slightly updated gave earlier microsoft word format dates availability wed july fri september 15 10 weeks sincerely amy ward resume doc",0
"forecasting project monday meeting time line completion phase forecasting project hourly load day load follows aug 15 sept 15 data collection sept 15 oct 15 modeling oct 15 nov 15 development testing questions arise end august contact barbara dillard sept chicago lead forecasting projects available handle questions issues best regards mark mixon",0
"congratulations thanks vince kaminski ect 01 11 2000 08 01 richard shapiro hou ees ees cc subject congratulations rick just looked memo regarding promotions congratulations deserved vince",0
"color copier thanks immediate response problem cost iain smallest group willing pay takes copier hand groups larger need copier willing pay cost copier necessity floor save time money long haul updated possibility 32 nd floor copier needed quick presentations meetings allows depend color printers gives choices today regarding matter let ina continue process continue focusing best group floor thanks kevin moore",0
"internship shane sorry vacation just returned today send copy resume email tentatively scheduled following interviews 30 vince kaminski 00 krishnarao 30 stinson gibner 10 00 tanya tamarchenko 10 30 paulo issler 11 00 zimin lu 11 30 human resources free return baton rouge 00 pm schedule ok let know thanks regards shirley crenshaw adminitrative coordinator enron corp research 713 853 5290 email shirley crenshaw enron com shane green 07 06 2000 10 05 13 cc subject internship ms crenshaw just wanted touch base information concerning visit enron monday office lsu rest day couple exceptions teach corporate finance 30 30 lunch contact 225 388 6335 convenient send mail leave message home phone 225 744 3201 touch tomorrow thanks shane green",0
"invoice ordered papers shirley invoice papers ordered line vince forwarded vince kaminski hou ect 04 11 2000 01 22 pm nber working paper catalog 04 11 2000 10 09 59 vkamins enron com cc subject invoice ordered papers ordered following papers wp 7613 foundations technical analysis computational algorithms statistical inference empirical implementation wp 6250 pricing hedging derivative securities incomplete markets aritrage model total cost excluding shipping 10 shipping address ordered papers electronic delivery experienced problems downloading browse following url download paper orders url valid days receive duplicate bills send note",0
"electricity summit berkeley vince just received message think register attend sevil forwarded sevil yaman corp enron 10 24 2000 02 20 pm pwpens 10 24 2000 12 16 14 pm recipient list suppressed cc subject electricity summit berkeley register attend electricity summit berkeley november 13 2000 berkeley goldman school public policy additional support berkeley competition policy center energy institute host meeting industry representatives policy makers consumers representatives legislators researchers discuss electricity restructuring experience potential solutions difficulties california governments encountered summit run 12 30 pm roundtable discussions include wide variety viewpoints registration information details",0
"telephone interview enron corp research good morning amyn enron corp research group like conduct telephone interview convenience summer intern research group let know availability monday lst thursday th persons interviewing vince kaminski managing director stinson gibner vice president krishna krishnarao director osman sezgen manager look forward hearing thank great day shirley crenshaw administrative coordinator 713 852 5290",0
"installation new programs phillip install new programs laptop administrator privileges example travel use aol access mail communicate office windows 2000 does allow install private statistical software use work night business trips like load vince",0
"confirmation needed reply email message confirm subscription enl dailyupdate txt email address entered subscription enl dailyupdate txt mailing list new subscription requires confirmation received email message want join mailing list want join automatically removed confirm want join simply reply message make sure message addressed unsubscribe immediately send email message",0
"cera conference tuesday january 25 2000 kari enroll vince kaminski enron corp conference held tuesday january 25 00 pm eastern time information requested vince kaminski company enron corp telephone 713 853 3848 10 15 minutes prior conference confirm registration thanks great day shirley crenshaw 713 853 5290",0
